,id,usingOptaId,name,imageUrl,pageUrl,shirt,isHomeTeam,timeSubbedOn,timeSubbedOff,usualPosition,positionRow,role,events,teamName,home_team,away_team,score,shortName,isCaptain,rating,fantasyScore,minutesPlayed,shotmap,stats,teamData,positionStringShort
0,448543,False,"{'firstName': 'Robert', 'lastName': 'Taylor'}",https://images.fotmob.com/image_resources/playerimages/448543.png,/players/448543/robert-taylor,16,True,46.0,,3,0,Attacker,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
1,1200713,False,"{'firstName': 'Emerson', 'lastName': 'Rodriguez'}",https://images.fotmob.com/image_resources/playerimages/1200713.png,/players/1200713/emerson-rodriguez,25,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
2,1187155,False,"{'firstName': 'Harvey', 'lastName': 'Neville'}",https://images.fotmob.com/image_resources/playerimages/1187155.png,/players/1187155/harvey-neville,18,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
3,305454,False,"{'firstName': 'Jean', 'lastName': 'Mota'}",https://images.fotmob.com/image_resources/playerimages/305454.png,/players/305454/jean-mota,7,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
4,885504,False,"{'firstName': 'Christopher', 'lastName': 'McVey'}",https://images.fotmob.com/image_resources/playerimages/885504.png,/players/885504/christopher-mcvey,4,True,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
5,1340790,False,"{'firstName': 'Noah', 'lastName': 'Allen'}",https://images.fotmob.com/image_resources/playerimages/1340790.png,/players/1340790/noah-allen,32,True,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
6,1338687,False,"{'firstName': 'Ryan', 'lastName': 'Sailor'}",https://images.fotmob.com/image_resources/playerimages/1338687.png,/players/1338687/ryan-sailor,45,True,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
7,277321,False,"{'firstName': 'Clement', 'lastName': 'Diop'}",https://images.fotmob.com/image_resources/playerimages/277321.png,/players/277321/clement-diop,94,True,61.0,,0,0,Keeper,{'sub': {'subbedIn': 61}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
8,529758,False,"{'firstName': 'Joevin', 'lastName': 'Jones'}",https://images.fotmob.com/image_resources/playerimages/529758.png,/players/529758/joevin-jones,33,True,62.0,,3,0,Attacker,{'sub': {'subbedIn': 62}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
9,1348290,False,"{'firstName': 'Romeo', 'lastName': 'Beckham'}",https://images.fotmob.com/image_resources/playerimages/1348290.png,/players/1348290/romeo-beckham,37,True,86.0,,3,0,Attacker,{'sub': {'subbedIn': 86}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
10,1133311,False,"{'firstName': 'Jairo', 'lastName': 'Quinteros'}",https://images.fotmob.com/image_resources/playerimages/1133311.png,/players/1133311/jairo-quinteros,15,True,86.0,,1,0,Defender,{'sub': {'subbedIn': 86}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
11,1078088,False,"{'firstName': 'Shanyder', 'lastName': 'Borgelin'}",https://images.fotmob.com/image_resources/playerimages/1078088.png,/players/1078088/shanyder-borgelin,49,True,,,3,0,Attacker,{},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
12,1260898,False,"{'firstName': 'Modesto', 'lastName': 'Mendez'}",https://images.fotmob.com/image_resources/playerimages/1260898.png,/players/1260898/modesto-mendez,44,True,,,1,0,Defender,{},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
13,1054027,False,"{'firstName': 'Carlos', 'lastName': 'Dos Santos'}",https://images.fotmob.com/image_resources/playerimages/1054027.png,/players/1054027/carlos-dos-santos,29,True,,,0,0,Keeper,{},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
14,209785,False,"{'firstName': 'Nick', 'lastName': 'Marsman'}",https://images.fotmob.com/image_resources/playerimages/209785.png,/players/209785/nick-marsman,21,True,,61,0,0,Keeper,{'sub': {'subbedOut': 61}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
15,432040,False,"{'firstName': 'DeAndre', 'lastName': 'Yedlin'}",https://images.fotmob.com/image_resources/playerimages/432040.png,/players/432040/deandre-yedlin,2,True,,46,1,1,Defender,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
16,621943,False,"{'firstName': 'Damion', 'lastName': 'Lowe'}",https://images.fotmob.com/image_resources/playerimages/621943.png,/players/621943/damion-lowe,31,True,,86,1,1,Defender,{'sub': {'subbedOut': 86}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
17,1302827,False,"{'firstName': 'Aime', 'lastName': 'Mabika'}",https://images.fotmob.com/image_resources/playerimages/1302827.png,/players/1302827/aime-mabika,12,True,,46,1,1,Defender,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
18,78513,False,"{'firstName': 'Kieran', 'lastName': 'Gibbs'}",https://images.fotmob.com/image_resources/playerimages/78513.png,/players/78513/kieran-gibbs,3,True,,46,1,1,Defender,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
19,254959,False,"{'firstName': 'Victor', 'lastName': 'Ulloa'}",https://images.fotmob.com/image_resources/playerimages/254959.png,/players/254959/victor-ulloa,13,True,,62,2,2,Midfielder,{'sub': {'subbedOut': 62}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
20,921070,False,"{'firstName': '', 'lastName': 'Gregore'}",https://images.fotmob.com/image_resources/playerimages/921070.png,/players/921070/gregore,26,True,,46,2,2,Midfielder,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
21,1134447,False,"{'firstName': 'Bryce', 'lastName': 'Duke'}",https://images.fotmob.com/image_resources/playerimages/1134447.png,/players/1134447/bryce-duke,22,True,,86,2,3,Midfielder,{'sub': {'subbedOut': 86}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
22,282470,False,"{'firstName': 'Alejandro', 'lastName': 'Pozuelo'}",https://images.fotmob.com/image_resources/playerimages/282470.png,/players/282470/alejandro-pozuelo,8,True,,46,2,3,Midfielder,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
23,1101144,False,"{'firstName': 'Indiana', 'lastName': 'Vassilev'}",https://images.fotmob.com/image_resources/playerimages/1101144.png,/players/1101144/indiana-vassilev,17,True,,46,3,3,Attacker,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
24,25759,False,"{'firstName': 'Gonzalo', 'lastName': 'Higuain'}",https://images.fotmob.com/image_resources/playerimages/25759.png,/players/25759/gonzalo-higuain,10,True,,46,3,5,Attacker,{'sub': {'subbedOut': 46}},Inter Miami CF,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
25,1209399,False,"{'firstName': 'Abdessamad', 'lastName': 'Ezzalzouli'}",https://images.fotmob.com/image_resources/playerimages/1209399.png,/players/1209399/abdessamad-ezzalzouli,27,False,46.0,84.0,3,0,Attacker,"{'sub': {'subbedIn': 46, 'subbedOut': 84}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
26,303824,False,"{'firstName': 'Memphis', 'lastName': 'Depay'}",https://images.fotmob.com/image_resources/playerimages/303824.png,/players/303824/memphis-depay,9,False,46.0,,3,0,Attacker,"{'g': 1, 'sub': {'subbedIn': 46}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
27,692984,False,"{'firstName': 'Ousmane', 'lastName': 'Dembélé'}",https://images.fotmob.com/image_resources/playerimages/692984.png,/players/692984/ousmane-demblé,7,False,46.0,79.0,3,0,Attacker,"{'g': 1, 'sub': {'subbedIn': 46, 'subbedOut': 79}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
28,638622,False,"{'firstName': 'Frenkie', 'lastName': 'de Jong'}",https://images.fotmob.com/image_resources/playerimages/638622.png,/players/638622/frenkie-de-jong,21,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
29,1279040,False,"{'firstName': 'Pablo', 'lastName': 'Gavira'}",https://images.fotmob.com/image_resources/playerimages/1279040.png,/players/1279040/pablo-gavira,30,False,46.0,,2,0,Midfielder,"{'g': 1, 'sub': {'subbedIn': 46}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,Gavi,,,,,,,,
30,1233404,False,"{'firstName': 'Pablo', 'lastName': 'Torre'}",https://images.fotmob.com/image_resources/playerimages/1233404.png,/players/1233404/pablo-torre,26,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
31,212472,False,"{'firstName': 'Sergi', 'lastName': 'Roberto'}",https://images.fotmob.com/image_resources/playerimages/212472.png,/players/212472/sergi-roberto,20,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
32,154257,False,"{'firstName': 'Sergio', 'lastName': 'Busquets'}",https://images.fotmob.com/image_resources/playerimages/154257.png,/players/154257/sergio-busquets,5,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
33,150739,False,"{'firstName': 'Jordi', 'lastName': 'Alba'}",https://images.fotmob.com/image_resources/playerimages/150739.png,/players/150739/jordi-alba,18,False,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
34,921253,False,"{'firstName': 'Ronald', 'lastName': 'Araujo'}",https://images.fotmob.com/image_resources/playerimages/921253.png,/players/921253/ronald-araujo,4,False,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
35,990996,False,"{'firstName': 'Inaki', 'lastName': 'Pena'}",https://images.fotmob.com/image_resources/playerimages/990996.png,/players/990996/inaki-pena,13,False,46.0,,0,0,Keeper,{'sub': {'subbedIn': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
36,929834,False,"{'firstName': 'Álex', 'lastName': 'Collado'}",https://images.fotmob.com/image_resources/playerimages/929834.png,/players/929834/lex-collado,23,False,79.0,,2,0,Midfielder,{'sub': {'subbedIn': 79}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
37,1384883,False,"{'firstName': 'Marc', 'lastName': 'Casado'}",https://images.fotmob.com/image_resources/playerimages/1384883.png,/players/1384883/marc-casado,29,False,84.0,,2,0,Midfielder,{'sub': {'subbedIn': 84}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
38,942375,False,"{'firstName': 'Arnau', 'lastName': 'Tenas'}",https://images.fotmob.com/image_resources/playerimages/942375.png,/players/942375/arnau-tenas,25,False,,,0,0,Keeper,{},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
39,1086012,False,"{'firstName': 'Ansu', 'lastName': 'Fati'}",https://images.fotmob.com/image_resources/playerimages/1086012.png,/players/1086012/ansu-fati,10,False,,46.0,3,5,Attacker,"{'g': 1, 'sub': {'subbedOut': 46}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
40,150565,False,"{'firstName': 'Pierre-Emerick', 'lastName': 'Aubameyang'}",https://images.fotmob.com/image_resources/playerimages/150565.png,/players/150565/pierre-emerick-aubameyang,17,False,,46.0,3,5,Attacker,"{'g': 1, 'sub': {'subbedOut': 46}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
41,696679,False,"{'firstName': '', 'lastName': 'Raphinha'}",https://images.fotmob.com/image_resources/playerimages/696679.png,/players/696679/raphinha,22,False,,46.0,3,5,Attacker,"{'g': 1, 'sub': {'subbedOut': 46}}",Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
42,1083323,False,"{'firstName': '', 'lastName': 'Pedri'}",https://images.fotmob.com/image_resources/playerimages/1083323.png,/players/1083323/pedri,8,False,,46.0,2,3,Midfielder,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
43,579747,False,"{'firstName': 'Franck', 'lastName': 'Kessié'}",https://images.fotmob.com/image_resources/playerimages/579747.png,/players/579747/franck-kessi,19,False,,46.0,2,3,Midfielder,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
44,1280132,False,"{'firstName': 'Nico', 'lastName': 'González'}",https://images.fotmob.com/image_resources/playerimages/1280132.png,/players/1280132/nico-gonzlez,14,False,,46.0,2,3,Midfielder,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
45,1254166,False,"{'firstName': 'Álex', 'lastName': 'Balde'}",https://images.fotmob.com/image_resources/playerimages/1254166.png,/players/1254166/lex-balde,28,False,,46.0,1,1,Defender,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
46,940573,False,"{'firstName': 'Eric', 'lastName': 'Garcia'}",https://images.fotmob.com/image_resources/playerimages/940573.png,/players/940573/eric-garcia,24,False,,46.0,1,1,Defender,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
47,449232,False,"{'firstName': 'Andreas', 'lastName': 'Christensen'}",https://images.fotmob.com/image_resources/playerimages/449232.png,/players/449232/andreas-christensen,15,False,,46.0,1,1,Defender,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
48,892816,False,"{'firstName': 'Sergino', 'lastName': 'Dest'}",https://images.fotmob.com/image_resources/playerimages/892816.png,/players/892816/sergino-dest,2,False,,46.0,1,1,Defender,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
49,184554,False,"{'firstName': 'Marc-Andre', 'lastName': 'ter Stegen'}",https://images.fotmob.com/image_resources/playerimages/184554.png,/players/184554/marc-andre-ter-stegen,1,False,,46.0,0,0,Keeper,{'sub': {'subbedOut': 46}},Barcelona,Inter Miami CF,Barcelona,0 - 6,,,,,,,,,
50,498033,False,"{'firstName': 'Marco', 'lastName': 'Asensio'}",https://images.fotmob.com/image_resources/playerimages/498033.png,/players/498033/marco-asensio,11,True,46.0,,3,0,Attacker,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
51,208494,False,"{'firstName': '', 'lastName': 'Casemiro'}",https://images.fotmob.com/image_resources/playerimages/208494.png,/players/208494/casemiro,14,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
52,31097,False,"{'firstName': 'Luka', 'lastName': 'Modric'}",https://images.fotmob.com/image_resources/playerimages/31097.png,/players/31097/luka-modric,10,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
53,95078,False,"{'firstName': 'Toni', 'lastName': 'Kroos'}",https://images.fotmob.com/image_resources/playerimages/95078.png,/players/95078/toni-kroos,8,True,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
54,623537,False,"{'firstName': 'Ferland', 'lastName': 'Mendy'}",https://images.fotmob.com/image_resources/playerimages/623537.png,/players/623537/ferland-mendy,23,True,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
55,213499,False,"{'firstName': 'Nacho', 'lastName': 'Fernandez'}",https://images.fotmob.com/image_resources/playerimages/213499.png,/players/213499/nacho-fernandez,6,True,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
56,574631,False,"{'firstName': 'Jesus', 'lastName': 'Vallejo'}",https://images.fotmob.com/image_resources/playerimages/574631.png,/players/574631/jesus-vallejo,5,True,62.0,,1,0,Defender,{'sub': {'subbedIn': 62}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
57,518525,False,"{'firstName': 'Mariano', 'lastName': 'Diaz'}",https://images.fotmob.com/image_resources/playerimages/518525.png,/players/518525/mariano-diaz,24,True,70.0,,3,0,Attacker,{'sub': {'subbedIn': 70}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
58,531629,False,"{'firstName': 'Daniel', 'lastName': 'Ceballos'}",https://images.fotmob.com/image_resources/playerimages/531629.png,/players/531629/daniel-ceballos,19,True,70.0,,2,0,Midfielder,{'sub': {'subbedIn': 70}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
59,636570,False,"{'firstName': 'Álvaro', 'lastName': 'Odriozola'}",https://images.fotmob.com/image_resources/playerimages/636570.png,/players/636570/lvaro-odriozola,16,True,71.0,,1,0,Defender,{'sub': {'subbedIn': 71}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
60,1231032,False,"{'firstName': 'Juanmi', 'lastName': 'Latasa'}",https://images.fotmob.com/image_resources/playerimages/1231032.png,/players/1231032/juanmi-latasa,29,True,,,3,0,Attacker,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
61,1314657,False,"{'firstName': 'Vinicius', 'lastName': 'Tobias'}",https://images.fotmob.com/image_resources/playerimages/1314657.png,/players/1314657/vinicius-tobias,27,True,,,1,0,Defender,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
62,800882,False,"{'firstName': 'Andriy', 'lastName': 'Lunin'}",https://images.fotmob.com/image_resources/playerimages/800882.png,/players/800882/andriy-lunin,13,True,,,0,0,Keeper,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
63,1197048,False,"{'firstName': 'Lucas', 'lastName': 'Canizares'}",https://images.fotmob.com/image_resources/playerimages/1197048.png,/players/1197048/lucas-canizares,30,True,,,0,0,Keeper,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
64,1169373,False,"{'firstName': 'Luis', 'lastName': 'Lopez'}",https://images.fotmob.com/image_resources/playerimages/1169373.png,/players/1169373/luis-lopez,26,True,,,0,0,Keeper,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
65,170323,False,"{'firstName': 'Thibaut', 'lastName': 'Courtois'}",https://images.fotmob.com/image_resources/playerimages/170323.png,/players/170323/thibaut-courtois,1,True,,,0,0,Keeper,{},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
66,359193,False,"{'firstName': 'Lucas', 'lastName': 'Vázquez'}",https://images.fotmob.com/image_resources/playerimages/359193.png,/players/359193/lucas-vzquez,17,True,,71,1,1,Defender,{'sub': {'subbedOut': 71}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
67,844415,False,"{'firstName': 'Éder', 'lastName': 'Militao'}",https://images.fotmob.com/image_resources/playerimages/844415.png,/players/844415/der-militao,3,True,,62,1,1,Defender,{'sub': {'subbedOut': 62}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
68,121633,False,"{'firstName': 'David', 'lastName': 'Alaba'}",https://images.fotmob.com/image_resources/playerimages/121633.png,/players/121633/david-alaba,4,True,,46,1,1,Defender,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
69,276738,False,"{'firstName': 'Antonio', 'lastName': 'Rüdiger'}",https://images.fotmob.com/image_resources/playerimages/276738.png,/players/276738/antonio-rdiger,22,True,,46,1,1,Defender,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
70,743533,False,"{'firstName': 'Federico', 'lastName': 'Valverde'}",https://images.fotmob.com/image_resources/playerimages/743533.png,/players/743533/federico-valverde,15,True,,46,2,3,Midfielder,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
71,914458,False,"{'firstName': 'Aurélien', 'lastName': 'Tchouaméni'}",https://images.fotmob.com/image_resources/playerimages/914458.png,/players/914458/aurlien-tchouaméni,18,True,,46,2,3,Midfielder,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
72,1015185,False,"{'firstName': 'Eduardo', 'lastName': 'Camavinga'}",https://images.fotmob.com/image_resources/playerimages/1015185.png,/players/1015185/eduardo-camavinga,25,True,,46,2,3,Midfielder,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
73,895362,False,"{'firstName': '', 'lastName': 'Rodrygo'}",https://images.fotmob.com/image_resources/playerimages/895362.png,/players/895362/rodrygo,21,True,,70,3,5,Attacker,{'sub': {'subbedOut': 70}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
74,107417,False,"{'firstName': 'Eden', 'lastName': 'Hazard'}",https://images.fotmob.com/image_resources/playerimages/107417.png,/players/107417/eden-hazard,7,True,,46,3,5,Attacker,{'sub': {'subbedOut': 46}},Real Madrid,Real Madrid,Barcelona,0 - 1,,,,,,,,,
75,846033,False,"{'firstName': 'Vinicius', 'lastName': 'Junior'}",https://images.fotmob.com/image_resources/playerimages/846033.png,/players/846033/vinicius-junior,20,True,,70,3,5,Attacker,{'sub': {'subbedOut': 70}},Real Madrid,Real Madrid,Barcelona,0 - 1,Vinicius,,,,,,,,
76,692984,False,"{'firstName': 'Ousmane', 'lastName': 'Dembélé'}",https://images.fotmob.com/image_resources/playerimages/692984.png,/players/692984/ousmane-demblé,7,False,46.0,,3,0,Attacker,{'sub': {'subbedIn': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
77,150565,False,"{'firstName': 'Pierre-Emerick', 'lastName': 'Aubameyang'}",https://images.fotmob.com/image_resources/playerimages/150565.png,/players/150565/pierre-emerick-aubameyang,17,False,46.0,,3,0,Attacker,{'sub': {'subbedIn': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
78,579747,False,"{'firstName': 'Franck', 'lastName': 'Kessié'}",https://images.fotmob.com/image_resources/playerimages/579747.png,/players/579747/franck-kessi,19,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
79,638622,False,"{'firstName': 'Frenkie', 'lastName': 'de Jong'}",https://images.fotmob.com/image_resources/playerimages/638622.png,/players/638622/frenkie-de-jong,21,False,46.0,,2,0,Midfielder,{'sub': {'subbedIn': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
80,1254166,False,"{'firstName': 'Álex', 'lastName': 'Balde'}",https://images.fotmob.com/image_resources/playerimages/1254166.png,/players/1254166/lex-balde,28,False,46.0,,1,0,Defender,{'sub': {'subbedIn': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
81,303824,False,"{'firstName': 'Memphis', 'lastName': 'Depay'}",https://images.fotmob.com/image_resources/playerimages/303824.png,/players/303824/memphis-depay,9,False,62.0,,3,0,Attacker,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
82,1280132,False,"{'firstName': 'Nico', 'lastName': 'González'}",https://images.fotmob.com/image_resources/playerimages/1280132.png,/players/1280132/nico-gonzlez,14,False,62.0,,2,0,Midfielder,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
83,212472,False,"{'firstName': 'Sergi', 'lastName': 'Roberto'}",https://images.fotmob.com/image_resources/playerimages/212472.png,/players/212472/sergi-roberto,20,False,62.0,,2,0,Midfielder,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
84,37482,False,"{'firstName': 'Gerard', 'lastName': 'Piqué'}",https://images.fotmob.com/image_resources/playerimages/37482.png,/players/37482/gerard-piqu,3,False,62.0,,1,0,Defender,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
85,892816,False,"{'firstName': 'Sergino', 'lastName': 'Dest'}",https://images.fotmob.com/image_resources/playerimages/892816.png,/players/892816/sergino-dest,2,False,62.0,,1,0,Defender,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
86,990996,False,"{'firstName': 'Inaki', 'lastName': 'Pena'}",https://images.fotmob.com/image_resources/playerimages/990996.png,/players/990996/inaki-pena,13,False,62.0,,0,0,Keeper,{'sub': {'subbedIn': 62}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
87,1209399,False,"{'firstName': 'Abdessamad', 'lastName': 'Ezzalzouli'}",https://images.fotmob.com/image_resources/playerimages/1209399.png,/players/1209399/abdessamad-ezzalzouli,27,False,,,3,0,Attacker,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
88,929834,False,"{'firstName': 'Álex', 'lastName': 'Collado'}",https://images.fotmob.com/image_resources/playerimages/929834.png,/players/929834/lex-collado,23,False,,,2,0,Midfielder,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
89,1384883,False,"{'firstName': 'Marc', 'lastName': 'Casado'}",https://images.fotmob.com/image_resources/playerimages/1384883.png,/players/1384883/marc-casado,29,False,,,2,0,Midfielder,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
90,96398,False,"{'firstName': 'Miralem', 'lastName': 'Pjanic'}",https://images.fotmob.com/image_resources/playerimages/96398.png,/players/96398/miralem-pjanic,16,False,,,2,0,Midfielder,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
91,1233404,False,"{'firstName': 'Pablo', 'lastName': 'Torre'}",https://images.fotmob.com/image_resources/playerimages/1233404.png,/players/1233404/pablo-torre,26,False,,,2,0,Midfielder,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
92,942375,False,"{'firstName': 'Arnau', 'lastName': 'Tenas'}",https://images.fotmob.com/image_resources/playerimages/942375.png,/players/942375/arnau-tenas,25,False,,,0,0,Keeper,{},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
93,1086012,False,"{'firstName': 'Ansu', 'lastName': 'Fati'}",https://images.fotmob.com/image_resources/playerimages/1086012.png,/players/1086012/ansu-fati,10,False,,46,3,5,Attacker,{'sub': {'subbedOut': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
94,93447,False,"{'firstName': 'Robert', 'lastName': 'Lewandowski'}",https://images.fotmob.com/image_resources/playerimages/93447.png,/players/93447/robert-lewandowski,12,False,,46,3,5,Attacker,{'sub': {'subbedOut': 46}},Barcelona,Real Madrid,Barcelona,0 - 1,,,,,,,,,
